day,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
2022-06-20,-1.200090044044087,1.0,-0.4225076181697364,1.0,1.0
2022-06-21,0.26450914953036386,1.1652790102750428,-0.5251163582606776,0.21859088653240236,4.0
2022-06-22,-1.0583983257950642,1.2440665980560934,-0.5222268605119312,0.2676244912729258,3.0
2022-06-23,-0.08117518125442837,1.0,-0.5337848515069167,1.0,1.0
2022-06-24,0.25022424321805375,0.6140389815293611,-0.5719796743618131,0.14815337798413908,2.0
2022-06-27,-0.241508541263214,1.0,-0.6767399325900916,1.0,1.0
2022-06-28,-0.46386978798449424,0.835996747841698,-0.3662015985561127,1.0,2.0
2022-06-29,0.3320956259014695,0.3641624136113503,-0.4781462348383265,0.07868488628439789,2.0
2022-06-30,-0.241508541263214,1.0,-0.6767399325900916,1.0,1.0
2022-07-01,0.8441114872056613,0.35993736159517936,-0.18356689005461663,0.49528299087250055,2.0
2022-07-03,-0.23313371018245488,1.0319565289760506,-0.5108872634980837,0.14373611057140837,3.0
2022-07-04,-0.6879238366640499,0.7209082220064511,-0.5488002238787077,0.13972455014809862,5.0
2022-07-05,-0.32091402729411606,1.0,0.8966396285516692,1.0,1.0
2022-07-06,0.18467037923770602,0.4673250987683289,0.4911506004497655,2.022845740903731,3.0
2022-07-07,-0.241508541263214,1.0,-0.6767399325900916,1.0,1.0
2022-07-08,-1.1771939911942355,1.0288082983039764,0.09855399883576457,0.9448423015267655,5.0
2022-07-09,-0.6234272576144261,0.5401146283880072,0.29586641373145817,1.375473085818079,2.0
2022-07-10,0.15960112894207384,1.1212101811482287,-0.4910304949560166,0.20830365368031328,5.0
2022-07-12,0.09335828159828174,0.8923340952460417,-0.5764217696488663,0.1222563881094244,7.0
2022-07-13,0.12371921544166604,1.1337426122789687,-0.43201643522299416,0.24548829626172278,8.0
2022-07-14,-1.1580220589998573,1.0676951705267153,-0.51081813183715,0.0797655261079765,3.0
2022-07-15,-0.8309216977763239,0.9367010384776366,-0.09076902429824435,1.0643055930076561,5.0
2022-07-16,-0.241508541263214,1.0,-0.6767399325900916,1.0,1.0
2022-07-17,1.9883904532181518,1.0,-0.5323133128296229,1.0,1.0
2022-07-18,-0.3105268871866793,0.8333170108665579,-0.19838420408441607,1.2243764978987202,6.0
2022-07-19,0.814489564174116,0.6392395289226579,-0.11827558182786573,0.7662822657267263,3.0
2022-07-20,1.617379059752002,1.0,-0.5323133128296229,1.0,1.0
2022-07-21,-0.5619901376070979,0.28486847863547754,-0.5565825288291114,0.10479927504937876,3.0
2022-07-22,-0.08718788922428727,1.091211795338547,-0.6767399325900916,0.0,2.0
2022-07-23,-1.0776985185950092,1.0,-0.5089351097440907,1.0,1.0
2022-07-24,-0.8123338861927211,0.5173643763355131,-0.016527315399097835,0.932059024073109,3.0
2022-07-25,-0.16830455587607032,0.8011407476325137,1.1450808912834194,1.3549598661622833,7.0
2022-07-26,-0.1063907939656139,0.19108535074556665,0.40115852442847677,1.524378616776692,2.0
2022-07-27,0.25029085161217646,1.0,-0.43341423973442295,1.0,1.0
2022-07-28,-0.6105322578667107,1.2476898107794856,0.4405960326761298,1.763223462649025,4.0
2022-07-29,-1.4876962714947801,1.0,-0.5089351097440907,1.0,1.0
2022-07-31,-0.26656859475781036,0.8376061941875298,-0.5445011072678614,0.24305007259429154,2.0
2022-08-01,-0.645029472307376,0.4768985501409325,-0.549623775379914,0.17976939352338359,2.0
2022-08-02,-0.24097355905409693,0.22345169565140707,-0.16910730653836323,0.5100543141620782,4.0
2022-08-03,-0.7697272830394684,0.9149016982665777,-0.5732271545787653,0.17928939074821565,3.0
2022-08-04,0.09014470678425165,0.6255337957792155,-0.29332625417328984,0.6064842794913043,4.0
2022-08-05,-0.5956831903616286,0.9516458186114183,1.5335427981077432,2.3465026360801837,4.0
2022-08-06,-1.0545927397340364,1.0,-0.7163634617671676,1.0,1.0
2022-08-07,-0.6405030274674439,1.0,0.4360113352692845,1.0,1.0
2022-08-09,0.6203676975298186,1.0,1.4972467132978164,1.0,1.0
2022-08-10,-0.5331173846832816,0.7080358597169439,-0.13721854347863788,0.8359039468865317,5.0
2022-08-11,-0.16144975044761645,0.9040337846768759,0.34119320646702367,0.9545425225774454,4.0
2022-08-12,-1.5642569873111571,1.0,1.2476476511384247,1.0,1.0
2022-08-13,0.7884169301671411,1.0,-0.4225076181697364,1.0,1.0
2022-08-14,-0.38985508394109164,0.5111773128080538,-0.5936633624754711,0.10626140303348215,3.0
2022-08-15,0.8753562728197026,1.0,-0.5323133128296229,1.0,1.0
2022-08-16,-0.06842197979604393,0.2767490942908774,0.6206933012934532,1.3956801520040933,2.0
2022-08-17,-0.055909200476027224,0.2944448365082266,-0.5213599806255037,0.01757142091122878,2.0
2022-08-18,-0.014077158027814923,0.7037449671788352,-0.35355339059327373,1.0,2.0
2022-08-22,-0.37384014649654773,0.953871087976145,-0.2953165808700033,0.6606446243724068,3.0
2022-08-23,0.024794449154034726,0.836009356309475,-0.3937172378041568,0.4657890727669262,4.0
2022-08-24,0.08122746663943042,0.3254278576280177,0.8409448585645163,1.1180860163585546,3.0
2022-08-25,1.0838704407579585,1.0,-0.6116015103527136,1.0,1.0
2022-08-27,-0.9137720013894233,0.4908810719369752,-0.21670711986721147,0.30647014797902244,2.0
2022-08-28,0.7601317869168276,2.7259874911383086,0.32685479422751784,1.4192972737915845,2.0
2022-08-29,0.22755598872294874,1.2258192318115664,-0.4225076181697364,0.0,2.0
2022-08-30,-0.241508541263214,1.0,-0.6767399325900916,1.0,1.0
2022-08-31,-0.4699315675359342,0.6877988347354962,-0.46062340730554646,0.19980418908521738,3.0
2022-09-01,0.20073885646402137,0.4514479012065115,0.5195290437515424,1.8097376393466509,3.0
2022-09-02,-1.3491956063684214,1.5023916063008083,0.07993203697445345,0.6465349761302909,5.0
2022-09-05,-0.19724092900454618,1.5908471719486181,-0.5872622185934694,0.1428582326871738,3.0
2022-09-06,0.09710142083445471,0.31466490299650507,-0.5360608868346396,0.12926860895421274,3.0
2022-09-07,-0.25201847372584935,0.5901801338477654,0.025549731725811764,1.1010023185777373,4.0
2022-09-08,0.028726953331986178,1.0,-0.5439967363066988,1.0,1.0
2022-09-09,-1.1089325652342283,0.4118864594251686,-0.4774104654996797,0.07764435130690522,2.0
2022-09-10,-0.3714637534719849,0.4627233566881199,0.725290261141394,1.7038671110525598,4.0
2022-09-12,0.9668726842630205,1.0,-0.4225076181697364,1.0,1.0
2022-09-13,1.2757574009277546,1.969689269246402,-0.16307382553927358,0.6343139349629717,2.0
2022-09-14,0.3279970471651873,0.830908714806293,0.4558682895216097,1.418433273749509,5.0
2022-09-15,0.5435843194036211,3.1398154652791828,0.2026851573932872,1.217116972850069,3.0
2022-09-16,-0.241508541263214,1.0,-0.6767399325900916,1.0,1.0
2022-09-19,-0.44147226147958907,1.2643710687082184,-0.21636484294090133,0.42164484765740406,7.0
2022-09-20,-0.37265457902021765,0.6173603889102325,-0.4254664396120616,0.5829868775866985,9.0
2022-09-21,-0.5500246055930202,0.43025463188461227,-0.08866967530405757,0.9118337695010267,4.0
2022-09-22,-0.697066586327616,1.1350463934716348,-0.5059849425793144,0.1393355008838775,5.0
2022-09-23,0.18259777908079697,0.7787295101189358,0.6712586319444007,1.1539756502330987,6.0
2022-09-24,-1.3404125038871457,1.0,-0.43341423973442295,1.0,1.0
2022-09-25,-0.29893000444236634,0.7128980021385845,-0.19544447071316814,1.1471297074460474,7.0
2022-09-26,-0.4688337038832987,1.0015502763461717,0.2546109689413346,1.157190265728042,20.0
2022-09-27,-0.14700409723532826,0.8936497748429953,-0.05459306554100278,0.9800127006246333,35.0
2022-09-28,-0.3175013311441925,1.1612786535842452,-0.36467127218580675,0.37247689132466505,42.0
2022-09-29,0.10635122736162617,0.800746483097379,-0.18095581259900131,0.6971916759658846,61.0
2022-09-30,0.04565544984259789,0.6246326711843626,-0.1793919382447845,0.7313266549824167,49.0
2022-10-01,-0.1773342266560746,1.2049572182090496,0.0758594661423617,1.1492013607719087,30.0
2022-10-02,0.0727255876731355,0.9456030805158725,0.5243360864647392,1.1688618194377225,26.0
2022-10-03,-0.2339147997100296,1.0685105880532437,0.027134994110915227,1.0490545411927612,35.0
2022-10-04,-0.03951639021389841,1.0240279753862314,0.013989177469221459,0.9891234869924881,52.0
2022-10-05,0.036950818753476035,0.9657775042026012,-0.10950155532913608,0.9892054950723985,61.0
2022-10-06,0.1092063788153076,1.056927847119897,0.19790749591964604,1.0750427457885174,79.0
2022-10-07,0.0323655163427947,0.8576904792944234,-0.04003496782374118,1.018885726322096,95.0
2022-10-08,-0.3144711662703229,0.9767835261912206,0.013410750327279872,1.1576296661371663,37.0
2022-10-09,0.015889954333250616,1.15645866463742,-0.085928246165695,0.8685074786324669,69.0
2022-10-10,0.035884864007665065,1.0564673928196713,-0.197613965499726,0.8707367236826113,131.0
2022-10-11,-0.12958176841434765,1.018947632460183,0.06272801780728435,1.0234580842833745,121.0
2022-10-12,0.011625853093224824,0.8642997020355443,-0.09523932321343911,1.004057474257074,144.0
2022-10-13,0.06764981689596702,1.2180072002440772,-0.044616316566917905,0.9440206211320661,150.0
2022-10-14,-0.04879882555405088,0.9547365251659902,0.1655875355780009,1.1435128197901252,129.0
2022-10-15,0.11478251837870662,1.0034020312964662,0.1242103319627072,1.3398189622925556,63.0
2022-10-16,-0.14134360500942675,0.971511790421595,0.006092825467379169,0.9659254130667373,70.0
2022-10-17,-0.13822097004980408,0.8334339634622205,0.0010672028090761654,1.0169105201809092,137.0
2022-10-18,0.05642310916954433,1.058217186368072,0.05933863221522602,1.0374167112291193,228.0
2022-10-19,0.2269983604624887,0.9825655868596931,0.020641298083534793,0.8847715158539587,163.0
2022-10-20,0.03806827370189384,0.9518596665401707,-0.07228320483888641,0.9177012946932431,244.0
2022-10-21,0.02034698216545502,1.0048230436258965,-0.11738350797089778,0.8424617391426199,219.0
2022-10-22,0.03703079522430441,0.8702101028600332,0.03279804102304551,1.0015356291210613,116.0
2022-10-23,-0.08438188602557796,1.004910629294594,-0.15150977654155381,1.019435044295693,87.0
2022-10-24,0.03527043722251905,0.8743752131517836,0.05455401425062209,1.0969780345015152,160.0
2022-10-25,0.002875737876857086,1.0019442115394026,0.023039956853358183,0.9405316665092949,162.0
2022-10-26,0.00226967367562183,1.0523475390216446,-0.06900948400371397,0.8667125010336636,235.0
2022-10-27,-0.06349741163714838,0.9334281536161086,-0.0753714854920679,0.9139386265050766,197.0
2022-10-28,0.09632270188809965,0.8672577633942059,-0.037260787270806776,1.0120579546587447,145.0
2022-10-29,-0.1660740209211807,0.9022483823617184,-0.07828693510770611,0.9598454114593928,119.0
2022-10-30,-0.15553946094793317,1.134674131645966,-0.20042895585023335,0.6589254326823669,71.0
2022-10-31,-0.05078535714730697,0.9439381847678189,-0.011407535852543959,0.9019338319832514,158.0
2022-11-01,-0.044262266483174786,0.9296665812124317,-0.1436239099366668,0.7419411020512535,149.0
2022-11-02,0.15420139840033634,0.9914550237211323,-0.06687687359165741,0.940211246815722,157.0
2022-11-03,0.17243648050844473,0.9793123022560144,0.07535610743228897,0.930873202165177,137.0
2022-11-04,-0.05506547400853362,1.056844096014335,0.10541969068751966,1.170804485454424,122.0
2022-11-05,0.002452551866081323,0.8747823451025548,0.3056049567046437,1.1667378479735342,100.0
2022-11-06,-0.047149137502093166,1.0047249271428091,0.30127594329738594,1.2505469802735363,126.0
2022-11-07,0.16424609774332677,1.1020235661185545,0.24177805296158592,1.2906776251979057,200.0
2022-11-08,0.053403860362903,1.0143961055576831,0.018030219030595963,0.9410500331198167,266.0
2022-11-09,0.014173778135493784,1.0132012317399135,0.02883656611562125,0.8730540929548741,200.0
2022-11-10,0.0811512487955428,1.0953490828499421,0.046788408029657655,1.0787585106107715,125.0
2022-11-11,-0.161294238686778,0.9287209754256474,-0.02473489789945989,0.9998361688989653,134.0
2022-11-12,-0.07159163516142496,1.0300510743404332,0.22034398155417453,1.221149037418446,24.0
2022-11-13,-0.1235771752461398,1.0595001999009988,-0.07491477651423621,0.8519196555713742,26.0
2022-11-14,0.0722566601946527,0.8642258544466632,-0.08919967112548403,0.9193266617757382,104.0
2022-11-15,-0.05823436323607462,0.9496833360259217,0.14362838885900447,1.188432997644976,122.0
2022-11-16,0.05615853060441791,0.876891395043576,0.08219946442603936,1.036438107882002,97.0
2022-11-17,-0.09948542966087093,1.143329815109383,0.05434172330344511,0.918326599096678,73.0
2022-11-18,0.25351531251065257,1.038438497819054,0.01158147074656033,0.9532553000627402,83.0
2022-11-19,-0.3083828337835588,1.052954254839313,-0.02095370185773722,1.209279639119679,26.0
2022-11-20,0.12123709544647138,1.1689419414274382,-0.04443809629698404,0.9456957952117528,36.0
2022-11-21,0.08718675991025793,0.7958710367922068,0.4099275147936132,1.6626635887410655,12.0
2022-11-22,1.3631875739223893,1.0,-0.5439967363066988,1.0,1.0
2022-11-23,-0.644105145127703,0.9851012403965148,-0.12192813959906629,0.7743832846412312,4.0
