index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.diepresse.com/41221481/inflation-im-august-laut-schnellschaetzung-auf-3-2-prozent-gestiegen,https://www.diepresse.com/41221481/inflation-im-august-laut-schnellschaetzung-auf-3-2-prozent-gestiegen,0,www.diepresse.com,"Inflation im August laut Schnellschätzung auf 3,2 Prozent gestiegen",Steigende Treibstoffpreise und Dienstleistungen schieben die Teuerung in Österreich weiter an. Die neue Mehrwertsteuer scheint hingegen einen positiven Einfluss zu haben.,https://img.diepresse.com/public/incoming/cgi0sm-imago302382444jpg/alternates/WEBP_WIDE_1200/imago302382444.jpg,2026-09-01T07:25:16Z,,"Die Presse auf Google als bevorzugte Nachrichtenquelle hinzufügen.
 Die Inflation ist im August laut Schnellschätzung der Statistik Austria auf 3,2 Prozent gestiegen. Im Juli lag die Teuerungsrate b… [+418 chars]",,de,'Heizöl'
https://www.nzz.ch/wirtschaft/ich-verstehe-die-sorgen-um-die-swiss-aber-manchmal-kommen-sie-mir-vor-wie-phantomschmerzen-ld.10020787,https://www.nzz.ch/wirtschaft/ich-verstehe-die-sorgen-um-die-swiss-aber-manchmal-kommen-sie-mir-vor-wie-phantomschmerzen-ld.10020787,0,www.nzz.ch,INTERVIEW - «Ich verstehe die Sorgen um die Swiss. Aber manchmal kommen sie mir vor wie Phantomschmerzen»,"Fünf Jahre lang präsidierte Johannes Teyssen den Stromkonzern Alpiq, nun führt er den Aufsichtsrat der Lufthansa. Schweizer Alleingänge seien eine Illusion, sagt er im Gespräch – ob in der Energieversorgung oder in der Luftfahrt.","https://img-msp-prod.nzz.ch/2026/08/24/c8236cd6-b82f-4925-9550-dd2fb7f70ed2.jpg?width=1200&height=674&fit=bounds&quality=75&auto=webp&crop=3549,1996,x957,y542&wmark=nzz",2026-09-02T03:30:00Z,,"Fünf Jahre lang präsidierte Johannes Teyssen den Stromkonzern Alpiq, nun führt er den Aufsichtsrat der Lufthansa. Schweizer Alleingänge seien eine Illusion, sagt er im Gespräch  ob in der Energievers… [+11688 chars]",,de,'AKW'
