0,1,2,3,4,word,summary
151615.15553282812,-8.3758867879663,-0.0015767014387841412,0.00954114724218797,0.007185003476769425,summaryOfAllWords,141866.599302752
9.897163471367262,6.55133235183119,0.5866526499424143,0.2082559489117707,-0.6109842948950197,Ungarn,25.866088880893198
186.10026657698253,73.71626110428464,3.098280010028506,0.6677835517191574,-0.4768811950330831,Russland,214.448592602252
-9.569989309318743,-0.3546078408750846,0.06887371545013979,0.8394253533782524,-0.7128340232266202,ungarn russland,5.206769768713789
16.05957669394764,9.03719830775571,-1.617148188830135,0.5643659830510532,0.21219357867870103,Warum,32.47752806053316
-10.050592225357406,-0.7211511586419411,0.13813762353857004,0.7681034956893061,-0.5392047944117278,russland warum,4.629954458657461
-10.068032492041667,-0.7357876360728527,0.14375918288644282,0.7727729954351991,-0.526437482851888,Orban,4.608622646077126
-10.068032492041667,-0.7357876360728526,0.14375918288644282,0.7727729954351991,-0.5264374828518887,warum orban,4.608622646077126
39.7444567377958,18.74745790063102,1.4104202842499163,1.2359069232749726,-0.9500357933239763,Putin,58.10113044714438
-9.900992410386669,-0.6120492677432378,0.12341896477060041,0.8128892573950814,-0.5825170941929999,orban putin,4.807867433001836
-10.319331552307382,-0.9255687843898417,0.19542213174433803,0.7553138827759551,-0.39313912810549007,Rücken,4.308112785593333
-10.319331552307382,-0.9255687843898417,0.19542213174433803,0.7553138827759551,-0.39313912810549007,putin rücken,4.308112785593333
-10.301747744972168,-0.9141230461290456,0.19755563606457044,0.7717090258561081,-0.3908279332789149,stärkt,4.328619566923857
-10.301747744972168,-0.9141230461290456,0.19755563606457044,0.7717090258561081,-0.3908279332789149,rücken stärk,4.328619566923857
111.66859044706582,44.842259307439754,1.615690834500793,-0.13483437078729388,0.10987292924881051,Das,134.60819705505514
-10.254981944676748,-0.8818804430971969,0.19562205718783648,0.795617307898383,-0.40054705039954597,stärk das,4.383624395070164
-8.949590680793957,-0.04494343893674273,0.12917086927951787,1.2828407688989207,-0.6532479233156414,EU-Bollwerk,5.897381207287103
-8.949590680793957,-0.04494343893674273,0.12917086927951787,1.2828407688989207,-0.6532479233156414,das eu-bollwerk,5.897381207287103
-7.667243857001787,0.829282564168313,0.002832399983016452,1.411253875943078,-0.9617678582081423,eu-bollwerk russland,7.4016709807955365
23.759025857904945,11.738422351894927,0.45295208480962296,0.004053946999084054,-0.45964851340568613,steht,40.663754895136215
-8.579099641464344,0.19554319698383185,0.12459613646598729,1.4189127177925178,-0.6841646283567969,russland steh,6.328373184349207
14.111142092590134,8.178614165250558,0.22062998893250377,0.5763242029678758,-0.5733125910317555,Land,30.377127346048805
-8.902906265252978,-0.022562945007380996,0.18623958657517967,1.4467480035228268,-0.5330716345369212,steh land,5.950210408878598
0.6466785214263646,3.2461323634901467,-0.9588921238293241,0.9488329522122941,0.11515460200682998,versucht,16.023401131136325
-8.920003785050753,-0.03222705021156955,0.19955029031311042,1.4725132070098725,-0.5013082821533345,land versuch,5.931139355670911
30.452078433035986,14.304465069903664,-0.2545171604711962,0.5436205809459258,0.09686378337300963,seit,47.821145268642944
-8.886405040991697,-0.003748594830382617,0.22159554213188626,1.539654409956323,-0.4498863480841925,versuch seit,5.973125533189173
-8.20386432695347,0.3902898756402539,0.22570554870070686,1.8197363666423783,-0.3805647458243409,Kriegsbeginn,6.750576209977907
-8.20386432695347,0.3902898756402539,0.22570554870070686,1.8197363666423783,-0.3805647458243409,seit kriegsbeginn,6.750576209977907
188.01665132700018,75.84999331680231,3.6210028847088505,2.6989709224371707,0.6701648280444392,Ukraine,217.00486926539634
-6.263789604789426,1.7462772274596419,0.27807492208226137,2.4540852719322555,-0.22236851731938062,kriegsbeginn ukraine,9.044595993555054
-8.490861705540473,0.29518890994528335,0.26948369983088183,1.801745867283959,-0.33746712565275583,auszuscheren,6.4495472472929345
-8.490861705540473,0.29518890994528335,0.26948369983088183,1.801745867283959,-0.33746712565275583,ukraine ausscher,6.4495472472929345
7.646716999145739,5.860077391407333,-1.2642275002661632,0.9173775555757769,-0.5525512053813311,liefert,23.488586704006643
1.0986614963261185,3.221744087903023,0.4557333958955776,0.32920929856846926,-0.5278145963408317,ungarn liefer,16.457927993411463
4.836105362224208,5.142102137279565,0.7444283861016704,1.237828869472465,-0.8244134087582522,Waffen,20.63350468437012
-8.069748308431402,0.5172848580539511,0.18998240355007365,1.7654150241885402,-0.5633688209609908,liefer waffe,6.919491754847838
-7.5036451875178,1.0035545614317685,0.30169183143345885,2.184143831046052,-0.2520157865620137,waffe ukraine,7.623362579837239
35.59098349122734,16.151713717642885,1.1347573540821254,-0.44904810450156896,0.4435215996060172,droht,53.30452716507306
-8.819580445492617,0.07824904358360849,0.27300648215598217,1.6849060917523293,-0.3150024944956851,ukraine droh,6.065849083378966
67.41637420860755,28.16772617562945,1.3193642847453368,-0.050862894251953436,-0.17450720618715587,immer,87.31869648747441
-9.043971185400215,-0.08146686593303475,0.2652681405543402,1.5761795624263781,-0.3270119465162667,droh immer,5.799570602313324
-10.446661672817113,-1.0103840487406683,0.2698505599368046,0.8596868054933117,-0.20896474869796972,Sanktionsblockade,4.161035747888819
-10.446661672817113,-1.0103840487406683,0.2698505599368046,0.8596868054933117,-0.20896474869796972,immer sanktionsblockade,4.161035747888819
-10.486286316027956,-1.0416900787731262,0.25189583239921404,0.7895115767050505,-0.2463127755787195,Orbans,4.112558347408538
-4.869432963470815,1.182329748847743,1.6102937577352285,-0.2012910703195865,-0.6468082871558192,Motive,10.172043364718785
