index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.morgenpost.de/ratgeber-wissen/article407560283/waermepumpe-stromverbrauch-tarif-rechnung.html,https://www.morgenpost.de/ratgeber-wissen/article407560283/waermepumpe-stromverbrauch-tarif-rechnung.html,0,www.morgenpost.de,Stromverbrauch mit Wärmepumpe: Profi rät zu Tarifwechsel,"Wer eine Wärmepumpe einbaut, sollte zuvor den Stromverbrauch berechnen. Dafür gibt es zwei Wege. Ein Experte rechnet an einem Beispiel vor.",https://img.sparknews.funkemedien.de/407694854/407694854_1731689386_v16_9_1600.jpeg,2025-08-01T10:15:00Z,,"Wer eine Wärmepumpe einbaut, sollte zuvor den Stromverbrauch berechnen. Dafür gibt es zwei Wege. Ein Experte rechnet an einem Beispiel vor.
<ul><li>Je nach Größe ist der Stromverbrauch einer Wärmepu… [+10355 chars]",,de,'Wärmepumpe'
https://www.n-tv.de/politik/14-41-Bericht-Explosionen-legen-russische-Gas-Pipeline-lahm--article23143824.html,https://www.n-tv.de/politik/14-41-Bericht-Explosionen-legen-russische-Gas-Pipeline-lahm--article23143824.html,0,www.n-tv.de,Ukraine-Krieg im Liveticker: +++ 14:41 Bericht: Explosionen legen russische Gas-Pipeline lahm +++,Lesen Sie alle aktuellen Entwicklungen und Nachrichten über den russischen Angriffskrieg auf die Ukraine im Liveticker von ntv.de.,https://www.n-tv.de/img/incoming/crop25117070/8311326854-cImg_16_9-w1200/Ukraine-Liveticker.jpg,2025-08-01T22:42:00Z,,Ein Teil der zentralasiatischen Gas-Pipeline Russlands wird durch Explosionen beschädigt. Dies berichtet Ukrinform. Demnach sei der Betrieb in der Region Wolgograd unterbrochen. Die vom staatlichen K… [+19362 chars],,de,'Pipeline Explosionen'
https://www.stern.de/news/tuerkei-beliefert-syrien-mit-erdgas-aus-aserbaidschan-35944574.html,https://www.stern.de/news/tuerkei-beliefert-syrien-mit-erdgas-aus-aserbaidschan-35944574.html,0,www.stern.de,Türkei beliefert Syrien mit Erdgas aus Aserbaidschan,"Die Türkei hat die Lieferung von aserbaidschanischem Erdgas nach Syrien aufgenommen. ""In der Anfangsphase können wir bis zu zwei Milliarden Kubikmeter Erdgas pro Jahr nach Syrien exportieren"", sagte der türkische Energieminister Alparslan Bayraktar am Samstag…",https://image.stern.de/35944576/t/Bs/v1/w1440/r1.7778/-/02--eine-feierliche-eroeffnung-des-tuerkischaserbaidschanidschsyrischen-gasabkommens---c8a56a874114fdf2.jpg,2025-08-02T16:13:08Z,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Die Türkei hat die Lieferung von aserbaidschanischem Erdgas nach Syrien aufgenommen. ""In der Anfangsphase können wir bis zu zwei Milliarden Kubik… [+1869 chars]",,de,'Energieminister'
https://orf.at/stories/3401521/,https://orf.at/stories/3401521/,0,orf.at,FPÖ warnt vor Aus für Gasimporte aus Russland,,https://orf.at/mojo/1_4_1/storyserver//news/common/images/og-fallback-news.png,2025-08-03T08:15:04Z,,"Die FPÖ hat die Klimaziele der EU einmal mehr als unrealistisch, wohlstands- und wettbewerbsfähigkeitsgefährdend bezeichnet und einhergehend auch vor einem Aus von Gasimporten aus Russland gewarnt. H… [+758 chars]",,de,'Russland Gas'
