index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.morgenpost.de/wirtschaft/article241790810/Gas-wird-teurer-Familien-zahlen-bald-Hunderte-Euro-mehr.html,https://www.morgenpost.de/wirtschaft/article241790810/Gas-wird-teurer-Familien-zahlen-bald-Hunderte-Euro-mehr.html,0,www.morgenpost.de,Gas wird teurer: Familien zahlen bald Hunderte Euro mehr,Ab April gilt für Erdgas wieder der reguläre Mehrwertsteuersatz. Verbraucherinnen und Verbraucher erwartet ein Anstieg der Heizkosten.,https://img.sparknews.funkemedien.de/238814325/238814325_1709288769_v4_3_800.jpeg,2024-03-01T10:25:55Z,https://web.archive.org/web/20240301115514/https://www.morgenpost.de/wirtschaft/article241790810/Gas-wird-teurer-Familien-zahlen-bald-Hunderte-Euro-mehr.html,"Berlin. Ab April gilt für Erdgas wieder der reguläre Mehrwertsteuersatz. Verbraucherinnen und Verbraucher erwartet ein Anstieg der Heizkosten.
Ab April müssen sich Verbraucherinnen und Verbraucher a… [+2942 chars]",,de,'Heizkosten'
https://www.morgenpost.de/wirtschaft/article241757800/pelletspreise-aktuell-heute-1-maerz-pellets-heizung-kosten.html,https://www.morgenpost.de/wirtschaft/article241757800/pelletspreise-aktuell-heute-1-maerz-pellets-heizung-kosten.html,0,www.morgenpost.de,Pelletspreise heute am 1. März: Der aktuelle Preis pro Tonne,Die Inflation in Deutschland geht aktuell zurück. ○ Hat das Auswirkungen auf die Pelletspreise? ○ So viel kostet eine Tonne heute (1. März).,https://img.sparknews.funkemedien.de/237047837/237047837_1669908877_v4_3_800.jpeg,2024-03-01T10:59:00Z,,"Berlin. Die Inflation in Deutschland geht aktuell zurück. Hat das Auswirkungen auf die Pelletspreise? So viel kostet eine Tonne heute (1. März).
Die zeitweise extrem hohe Inflation in Deutschland ge… [+6725 chars]",,de,'Inflation'
