index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.stern.de/gesellschaft/regional/hessen/honig--imker-erwarten-gute-erste-ernte-in-hessen-35771074.html,https://www.stern.de/gesellschaft/regional/hessen/honig--imker-erwarten-gute-erste-ernte-in-hessen-35771074.html,0,www.stern.de,Honig: Imker erwarten gute erste Ernte in Hessen,Kirchhain (lhe) - Nach einem milden Winter mit überdurchschnittlichen Verlusten bei Bienenvölkern blicken Hessens Imker auf ein bislang erfreuliches,https://image.stern.de/35771076/t/L0/v1/w1440/r1.7778/-/01--yhaqyx6vwpv3axs2048jpeg---a9b7a299acd5cb4c.jpg,2025-06-01T02:00:38Z,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Milde Temperaturen, frühe Blüte, reichlich Flugzeit: Hessens Imker melden eine gute Frühjahrssaison. Ob das so bleibt, entscheidet das Wetter.
N… [+1801 chars]",,de,'milden Winter'
https://www.stern.de/gesellschaft/regional/bayern/erneuerbare-energien--gruene--staatsregierung-erwaegt-wortbruch-in-energiepolitik-35771122.html,https://www.stern.de/gesellschaft/regional/bayern/erneuerbare-energien--gruene--staatsregierung-erwaegt-wortbruch-in-energiepolitik-35771122.html,0,www.stern.de,Erneuerbare Energien: Grüne: Staatsregierung erwägt Wortbruch in Energiepolitik,Neue Windräder oder Photovoltaikanlagen sorgen bei den Menschen vor Ort oft für wenig Begeisterung. Mit finanziellen Anreizen will die Staatsregierung das ändern. Aber bleibt es bei den Ankündigungen?,https://image.stern.de/35771124/t/mM/v1/w1440/r1.7778/-/01--iwrlnwjizxv4axs2048jpeg---b3a540392bac5926.jpg,2025-06-01T02:30:38Z,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Neue Windräder oder Photovoltaikanlagen sorgen bei den Menschen vor Ort oft für wenig Begeisterung. Mit finanziellen Anreizen will die Staatsregi… [+3102 chars]",,de,'Energiepolitik'
https://www.zeit.de/news/2025-06/01/gruene-staatsregierung-erwaegt-wortbruch-in-energiepolitik,https://www.zeit.de/news/2025-06/01/gruene-staatsregierung-erwaegt-wortbruch-in-energiepolitik,0,www.zeit.de,Erneuerbare Energien: Grüne: Staatsregierung erwägt Wortbruch in Energiepolitik,Hier finden Sie Informationen zu dem Thema „Erneuerbare Energien“. Lesen Sie jetzt „Grüne: Staatsregierung erwägt Wortbruch in Energiepolitik“.,https://img.zeit.de/news/2025-06/01/gruene-staatsregierung-erwaegt-wortbruch-in-energiepolitik-image-group/wide__1300x731,2025-06-01T02:30:38Z,,Die Staatsregierung erwägt nach Darstellung der Landtags-Grünen einen Wortbruch in der Energiepolitik: Demnach steht eine ursprünglich geplante zwingende finanzielle Beteiligung von Bürgern an neuen … [+2886 chars],,de,'Energiepolitik'
https://stadt-bremerhaven.de/energiepreise-in-deutschland-sorge-ist-weiterhin-gross/,https://stadt-bremerhaven.de/energiepreise-in-deutschland-sorge-ist-weiterhin-gross/,0,stadt-bremerhaven.de,Energiepreise in Deutschland: Sorge ist weiterhin groß,"Die Energiepreise kennen im Grunde in Deutschland nur einen Weg: den nach oben. Ich selbst habe etwa erst diesen Monat wieder eine Strompreiserhöhung ins Haus flattern sehen. Und diese Preisentwicklung bereitet dann auch immer noch vielen Menschen Sorgen, wie…",https://stadt-bremerhaven.de/wp-content/uploads/2025/05/Solar-Deutschland.jpg,2025-06-01T09:00:47Z,https://web.archive.org/web/20250601165556/https://stadt-bremerhaven.de/energiepreise-in-deutschland-sorge-ist-weiterhin-gross/,Die Energiepreise kennen im Grunde in Deutschland nur einen Weg: den nach oben. Ich selbst habe etwa erst diesen Monat wieder eine Strompreiserhöhung ins Haus flattern sehen. Und diese Preisentwicklu… [+3086 chars],,de,'Energiepreise'
https://www.bild.de/politik/inland/klimaneutral-2050-reicht-kretschmer-bremst-windkraftausbau-in-sachsen-683c2e725f7a8d25a5bea709,https://www.bild.de/politik/inland/klimaneutral-2050-reicht-kretschmer-bremst-windkraftausbau-in-sachsen-683c2e725f7a8d25a5bea709,0,www.bild.de,„Klimaneutral 2050 reicht“ - Kretschmer bremst Windkraftausbau in Sachsen,Sachsens Ministerpräsident Michael Kretschmer (CDU) fordert eine dramatische Kurskorrektur der deutschen Energiepolitik.,"https://images.bild.de/683c2e725f7a8d25a5bea709/1442b3c4fd5f077df5bcab4fbc460d07,c4bdf622?w=1280",2025-06-01T11:18:07Z,,"BERLIN/DRESDEN Sachsens Ministerpräsident Michael Kretschmer (CDU) fordert eine dramatische Kurskorrektur der deutschen Energiepolitik. 
Im 
Interview mit der Wirtschaftswoche stellt er dabei auch … [+1888 chars]",,de,'Energiepolitik'
https://www.faz.net/aktuell/wirtschaft/deutsche-chancen-in-der-kernfusion-gesinnungswandel-in-der-bundesregierung-110510457.html,https://www.faz.net/aktuell/wirtschaft/deutsche-chancen-in-der-kernfusion-gesinnungswandel-in-der-bundesregierung-110510457.html,0,www.faz.net,Energiepolitik der Koalition: UN-Atombehörde freut sich über Gesinnungswandel,"Die Atomorganisation der UN beobachtet in Deutschland eine zunehmende Offenheit für moderne Nukleartechnik, sieht das Aus der Kernspaltung aber kritisch. Doch die Bundesregierung ist in Fragen der Kernenergie weiterhin uneins.",https://media0.faz.net/ppmedia/aktuell/635557786/1.10510962/facebook_teaser/projekt-wendelstein-7-x.jpg,2025-06-01T13:12:05Z,,"Die Internationale Atomenergie-Organisation IAEO beobachtet eine offenere Haltung der neuen Bundesregierung zur Kernenergie. Wir sind uns bewusst, dass die gegenwärtige Koalition eine andere Herangeh… [+5768 chars]",,de,'Energiepolitik'
https://www.sueddeutsche.de/politik/energiepolitik-kretschmer-fordert-verschiebung-der-klimaziele-li.3262364,https://www.sueddeutsche.de/politik/energiepolitik-kretschmer-fordert-verschiebung-der-klimaziele-li.3262364,0,www.sueddeutsche.de,Energiepolitik: Kretschmer fordert Verschiebung der Klimaziele,,https://www.sueddeutsche.de/szde-assets/img/szde-article-sharing-image-no-teaser-image-fallback.png,2025-06-01T13:25:33Z,,"Sachsens Ministerpräsident Michael Kretschmer fordert eine zeitliche Verschiebung von Deutschlands Klimazielen. Es reicht, wenn Deutschland 2050 klimaneutral wirtschaftet, sagte der CDU-Politiker in … [+567 chars]",,de,'Energiepolitik'
https://www.jungewelt.de/artikel/501120.wirtschaftskrieg-eu-will-brot-verteuern.html,https://www.jungewelt.de/artikel/501120.wirtschaftskrieg-eu-will-brot-verteuern.html,0,www.jungewelt.de,Wirtschaftskrieg: EU will Brot verteuern,"Ziel der EU ist, den mit ökonomischen Mitteln nicht einholbaren Preisvorteil der russischen Ware zu kompensieren und den Export von Düngemitteln als verwandelte Form des Gasexports zu unterbinden.",https://www.jungewelt.de/img/1100/209358.jpg,2025-06-01T17:36:22Z,,"Die EU will Kunstdünger aus Russland und Belarus aus ihrem Binnenmarkt verdrängen. Ende Mai beschloss das EU-Parlament mit großer Mehrheit, einem Vorschlag der Kommission für stufenweise steigende St… [+3776 chars]",,de,'Gaspreis'
https://www.nzz.ch/international/nord-stream-2-merz-plan-fuer-ein-ende-der-gaspipeline-birgt-konfliktpotenzial-ld.1886854,https://www.nzz.ch/international/nord-stream-2-merz-plan-fuer-ein-ende-der-gaspipeline-birgt-konfliktpotenzial-ld.1886854,0,www.nzz.ch,Friedrich Merz will Nord Stream 2 endgültig begraben. Die Entscheidung birgt Konfliktpotenzial,Der deutsche Kanzler lehnt eine Inbetriebnahme der Gaspipeline in der Ostsee ab – und stellt sich damit gegen die USA und Teile seiner eigenen Koalition. Einen Ausweg aus dem Dilemma könnte ihm die EU öffnen.,"https://img.nzz.ch/2022/07/22/ea99b7c4-18d5-4b50-87bf-1e465b1d2f48.jpeg?width=1200&height=675&fit=bounds&quality=75&auto=webp&crop=6798,3824,x0,y0&wmark=nzz",2025-06-02T03:30:00Z,,"Rohre an den Anlagen der Gaspipeline Nord Stream 1 in Lubmin im ostdeutschen Bundesland Mecklenburg-Vorpommern.
Für den deutschen Kanzler Friedrich Merz ist klar, was mit der Gaspipeline Nord Stream… [+6845 chars]",,de,'Gas Atomausstieg'
https://www.morgenpost.de/wirtschaft/article409165063/heizoelpreise-aktuell-heute-2-juni-heizoel-heizung-verbraucher.html,https://www.morgenpost.de/wirtschaft/article409165063/heizoelpreise-aktuell-heute-2-juni-heizoel-heizung-verbraucher.html,0,www.morgenpost.de,Heizölpreise am Montag (2. Juni): Der aktuelle Preis pro Liter,Der Juni beschert Deutschland bereits in den ersten Tagen hohe Temperaturen und Sonnenschein. Was bedeutet das für die Heizölpreise?,https://img.sparknews.funkemedien.de/406640396/406640396_1719216868_v16_9_1600.jpeg,2025-06-02T07:02:35Z,,"Berlin. Der Juni beschert Deutschland bereits in den ersten Tagen hohe Temperaturen und Sonnenschein. Was bedeutet das für die Heizölpreise?
Der Mai zeigte sich in Sachen Wetter ziemlich unbeständig… [+7623 chars]",,de,'Heizkosten'
