index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.zeit.de/entdecken/reisen/2023-02/urlaub-europa-guenstig-sommer-tipps,https://www.zeit.de/entdecken/reisen/2023-02/urlaub-europa-guenstig-sommer-tipps,0,www.zeit.de,Urlaub in Europa: So geht Urlaub noch günstig,Statt mit Corona müssen sich Urlauber jetzt mit der Inflation herumschlagen. Wo man in Europa noch preiswert hinreisen kann und wie man Schnäppchen findet.,,2023-03-01T07:54:32Z,https://web.archive.org/web/20230301080354/https://www.zeit.de/entdecken/reisen/2023-02/urlaub-europa-guenstig-sommer-tipps,"When browsing with ads:
We collect personal data and also transmit it to third-party providers
 that help us improve and finance our digital content. Some of the information stored on your device, … [+732 chars]",,de,'Inflation'
https://www.zeit.de/wirtschaft/2023-03/realloehne-inflation-statistisches-bundesamt,https://www.zeit.de/wirtschaft/2023-03/realloehne-inflation-statistisches-bundesamt,0,www.zeit.de,Inflation: Reallöhne das dritte Jahr in Folge gesunken,"Die Bruttolöhne in Deutschland sind 2022 zwar ungewöhnlich stark gestiegen. Durch die hohe Inflation verdienten die Arbeitnehmer aber 3,1 Prozent weniger als im Vorjahr.",,2023-03-01T08:05:34Z,https://web.archive.org/web/20230301082701/https://www.zeit.de/wirtschaft/2023-03/realloehne-inflation-statistisches-bundesamt,"When browsing with ads:
We collect personal data and also transmit it to third-party providers
 that help us improve and finance our digital content. Some of the information stored on your device, … [+732 chars]",,de,'Inflation'
https://www.zeit.de/news/2023-03/01/inflation-in-bayern-im-februar-bei-8-8-prozent,https://www.zeit.de/news/2023-03/01/inflation-in-bayern-im-februar-bei-8-8-prozent,0,www.zeit.de,"Verbraucher: Inflation in Bayern im Februar bei 8,8 Prozent",,,2023-03-01T09:11:00Z,https://web.archive.org/web/20230301093819/https://www.zeit.de/news/2023-03/01/inflation-in-bayern-im-februar-bei-8-8-prozent,"When browsing with ads:
We collect personal data and also transmit it to third-party providers
 that help us improve and finance our digital content. Some of the information stored on your device, … [+732 chars]",,de,'Inflation'
https://www.zeit.de/news/2023-03/01/inflation-in-sachsen-weiter-auf-hohem-niveau,https://www.zeit.de/news/2023-03/01/inflation-in-sachsen-weiter-auf-hohem-niveau,0,www.zeit.de,Verbraucher: Inflation in Sachsen weiter auf hohem Niveau,,,2023-03-01T10:29:58Z,https://web.archive.org/web/20230301105307/https://www.zeit.de/news/2023-03/01/inflation-in-sachsen-weiter-auf-hohem-niveau,"When browsing with ads:
We collect personal data and also transmit it to third-party providers
 that help us improve and finance our digital content. Some of the information stored on your device, … [+732 chars]",,de,'Inflation'
https://www.zeit.de/news/2023-03/01/preise-fuer-nahrungsmittel-und-getraenke-stark-gestiegen,https://www.zeit.de/news/2023-03/01/preise-fuer-nahrungsmittel-und-getraenke-stark-gestiegen,0,www.zeit.de,Inflation: Preise für Nahrungsmittel und Getränke stark gestiegen,,,2023-03-01T11:00:53Z,https://web.archive.org/web/20230301112134/https://www.zeit.de/news/2023-03/01/preise-fuer-nahrungsmittel-und-getraenke-stark-gestiegen,"When browsing with ads:
We collect personal data and also transmit it to third-party providers
 that help us improve and finance our digital content. Some of the information stored on your device, … [+732 chars]",,de,'Inflation'
https://www.faz.net/aktuell/finanzen/inflation-in-deutschland-stagniert-im-februar-bei-8-7-prozent-18712183.html,https://www.faz.net/aktuell/finanzen/inflation-in-deutschland-stagniert-im-februar-bei-8-7-prozent-18712183.html,0,www.faz.net,"Inflation in Deutschland stagniert im Februar bei 8,7 Prozent",Zwar scheinen sich die Energiepreise etwas beruhigt zu haben. Und bei Nahrungsmitteln ist es unterschiedlich. Höhere Preise gibt es jetzt aber unter anderem für viele Dienstleistungen.,https://media1.faz.net/ppmedia/aktuell/finanzen/1633154784/1.8712161/facebook_teaser/inflation.jpg,2023-03-01T13:02:49Z,https://web.archive.org/web/20230301133345/https://www.faz.net/aktuell/finanzen/inflation-in-deutschland-stagniert-im-februar-bei-8-7-prozent-18712183.html,"Die Inflationsrate in Deutschland lag im Februar bei 8,7 Prozent. Das hat das Statistische Bundesamt in Wiesbaden am Mittwoch nach einer ersten Schätzung mitgeteilt. Im Januar hatte die Rate auch bei… [+5402 chars]",,de,'Energiepreise'
https://orf.at/stories/3307276/,https://orf.at/stories/3307276/,0,orf.at,Gasimporte im Jänner zu 47 Prozent aus Russland,,https://orf.at/mojo/1_4_1/storyserver//news/common/images/og-fallback-news.png,2023-03-02T10:34:13Z,https://web.archive.org/web/20230302112259/https://orf.at/stories/3307276/,Österreichs Anteil an russischem Erdgas ist im Jänner 2023 bei 47 Prozent gelegen. Das geht aus aktualisierten Zahlen des Energie-Dashboards des Klimaministeriums hervor. Im Jänner stammte knapp die … [+655 chars],,de,'Russland Gas'
https://www.faz.net/aktuell/politik/inland/schiedskommission-schroeder-darf-in-spd-bleiben-18716968.html,https://www.faz.net/aktuell/politik/inland/schiedskommission-schroeder-darf-in-spd-bleiben-18716968.html,0,www.faz.net,Schiedskommission entscheidet: Gerhard Schröder darf in der SPD bleiben,"Der frühere Kanzler ist wegen Russland-Verbindungen in die Kritik geraten. Vielleicht hätten Politiker die Gefahr einer Abhängigkeit „falsch eingeschätzt“, urteilt die Schiedskommission. Ein Grund zum Ausschluss sei das nicht.",https://media1.faz.net/ppmedia/aktuell/politik/4180154733/1.8717047/facebook_teaser/gerhard-schroeder-im-sommer.jpg,2023-03-02T10:35:39Z,https://web.archive.org/web/20230302104957/https://www.faz.net/aktuell/politik/inland/schiedskommission-schroeder-darf-in-spd-bleiben-18716968.html,"Der frühere Bundeskanzler Gerhard Schröder darf Berichten zufolge in der SPD bleiben. Ein Schiedsgericht der Partei hat den Antrag mehrerer Parteigliederungen, Schröder aus der SPD zu werfen, auch in… [+2155 chars]",,de,'Russland Abhängigkeit'
https://www.diepresse.com/6258140/omv-gazprom-vertraege-die-heisseste-kartoffel-der-republik,https://www.diepresse.com/6258140/omv-gazprom-vertraege-die-heisseste-kartoffel-der-republik,0,www.diepresse.com,OMV-Gazprom-Verträge: Die heißeste Kartoffel der Republik [premium],Warum nur ist Österreich so abhängig vom Gaslieferanten Russland? Die Antwort steckt wohl irgendwo in den OMV-Verträgen mit Gazprom. Aber vom Kanzler Karl Nehammer abwärts will sie niemand kennen. Endlich findet sich ein Eingeweihter - doch spricht er auch?,https://media.diepresse.com/social_diepresse_nachrichten_paid/images/uploads_1200/d/d/c/6258140/CEC4DF90-3441-47BC-BF2F-B27FECE650F2_v0_h.jpg,2023-03-02T13:17:00Z,,Warum nur ist Österreich so abhängig vom Gaslieferanten Russland? Die Antwort steckt wohl irgendwo in den OMV-Verträgen mit Gazprom. Aber vom Kanzler Karl Nehammer abwärts will sie niemand kennen. En… [+1519 chars],,de,'Russland Gas'
https://taz.de/Gaskonzern-Wintershall-Dea/!5916447/,https://taz.de/Gaskonzern-Wintershall-Dea/!5916447/,0,taz.de,Gaskonzern Wintershall Dea: Ziemlich bester Klimakiller,Europas größter Öl- und Gaskonzern Wintershall Dea will sich aus Russland zurückziehen und klimafreundlich wirtschaften. Dabei gibt es etliche Haken,https://taz.de/picture/6128275/948/32124866-1.jpeg,2023-03-02T17:42:00Z,https://web.archive.org/web/20230302213918/https://taz.de/Gaskonzern-Wintershall-Dea/!5916447/,Vielleicht ein Dutzend Menschen liegen an einem Tag Anfang November auf dem kratzigen Pflaster vor dem beige-gräulichen Gebäude im Kasseler Stadtzentrum. Rote Flecken ziehen sich über ihre weißen Shi… [+14819 chars],,de,'Winter Gas'
